"filename", "language", "TOML", "Rust", "GLSL", "JSON", "Markdown", "SCSS", "HTML", "JavaScript", "CSS", "comment", "blank", "total"
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4d019bb889ac334c.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4d3607de8dbb6f07.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4dc49a9f8b8b5df0.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4e046c61d08454a0.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 774, 0, 12, 66, 852
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4e221de05b6b65ba.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4e2588b1bef89d0f.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 752, 0, 12, 66, 830
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4e34304f754d1e97.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4e53b9a7109ac8b2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4e633074b71c14ba.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 828, 0, 12, 66, 906
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4e984bddbdde0032.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4ed582cc1e1aeb8f.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-4f893e78c642bf4.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-502dd923b882a249.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 844, 0, 15, 70, 929
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5034c5f25d05bb33.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-514af8832cf23ecb.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-520c5e6737cec4a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5237a06bed28a6ec.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 924, 0, 12, 68, 1004
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-524623a336003346.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-529480c539d178e4.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-52fec58d17902a94.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 832, 0, 12, 66, 910
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-534a1b7c15ee5220.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-535286d3dddba42a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-53e6ff8eb37c10a0.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-53f905caa1a9ab73.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 745, 0, 12, 66, 823
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5414872b076c1308.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 796, 0, 12, 66, 874
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5436132f554dd3d1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 848, 0, 15, 70, 933
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-554a159c78407524.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-559189ff444a440f.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 770, 0, 12, 66, 848
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-55c98f2e7a6cb6d.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-55e72af210e7ea7e.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-568e52688fc60d2e.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-568fc7e617190d0e.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-56c021ec2614af56.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 844, 0, 15, 70, 929
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-56d27a13080e81f9.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-57ee2d378c9b0d17.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-584b15f76d4466d0.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 835, 0, 12, 67, 914
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-58ef5334f1fd7f0e.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5907718a39e3f8fb.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-59b4c4a08e8a9d02.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5aed6c6a28c098fd.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5ba10c65f36aa6fc.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5bd91e91a84ee986.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5c8722c7f9389e89.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5c9edb3d8d1cb1b8.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 844, 0, 15, 70, 929
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5cfaa696f7ced5f5.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 835, 0, 12, 66, 913
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5d4affa1e775ebd1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 828, 0, 12, 66, 906
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5ed131b07d91a522.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5ed1d8c8f69b8015.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 723, 0, 12, 66, 801
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-5ed92cc50f019e6a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-604b58d448442a7a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 770, 0, 12, 66, 848
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-605a96036dabe18e.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 709, 0, 12, 66, 787
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-605b607a2895502e.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 844, 0, 15, 70, 929
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-60777aca37faa5a0.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-60a61450e28e5618.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-615a2004da7abe7e.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-615d1c2c8580ba99.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 832, 0, 12, 66, 910
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-617ef45a3ca961ad.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-6380957fcfe27848.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 924, 0, 12, 68, 1004
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-63a62a5e83e05f36.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-64b382496be39f53.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 848, 0, 15, 70, 933
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-64f45a962e400989.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-65c45cb9f314e5a6.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-677afe910ef48d6a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 848, 0, 15, 70, 933
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-677c587b07b79085.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 828, 0, 12, 66, 906
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-67d275e64aa38800.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-6aa60bc32cde8d45.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-6d2c043aa2e97373.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-6dd4856ae5b8bfc0.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-6e34d6b3cdca7b69.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 832, 0, 12, 66, 910
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-6e5845113ac1f103.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-6fca5f56b7a61f5.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7065d849ed01d184.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7185172db5d0fdf4.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-72c96c3410f932e1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7366d6144d2099bf.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-73b94c2f16d2c64a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 844, 0, 15, 70, 929
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-73d2add25054729d.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-73e4c86d61b1dc80.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-75193cbf8fe521f3.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-753aafef54f4b679.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7589fceaf0a35dbc.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-75915bdf12215bb1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 828, 0, 12, 66, 906
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-75960bbbd439af18.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 752, 0, 12, 66, 830
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7662bf3f2787f23b.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 878, 0, 12, 68, 958
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-768071d409ae7edf.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 826, 0, 12, 66, 904
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-76dcd11144ba074c.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 828, 0, 12, 66, 906
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-77639b3231d00937.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 924, 0, 12, 68, 1004
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-78e16d70debaa6a2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7924b04f379fcc0a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7a0ec588f6cae4da.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7a66a3f16974282b.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7ab402885ad625f8.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7ac24632f6f9cc46.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7ad21554a87aac2a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7ad5c8b0c01a3aaa.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7b75563b68b9da43.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7ba2a51fd8ef627a.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7bac7459b8876a96.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7bc3b91ea0e97055.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7c615f2ec8b990c5.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 809, 0, 12, 67, 888
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7cc993c637216f7f.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7d54e605b946d4e9.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 813, 0, 12, 67, 892
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7e3ab3acc29da220.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 755, 0, 12, 66, 833
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7f24f06e16290235.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-7f77010267b68316.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-80ca64406c4f87a3.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-818003ab9875e027.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-8234b8eea2579bdb.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-82f4f76a9b1bf364.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-8380ebe6017d2d98.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 826, 0, 12, 66, 904
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-83a2c8f68b784a02.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-84095802c45de8d1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-8495cb7d619ac313.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 892, 0, 12, 68, 972
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-85485a6c87d154cb.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-858c2ed8cc04493d.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-85d24eb5fc037cba.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 812, 0, 12, 67, 891
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-881f8293f807ea62.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 766, 0, 12, 66, 844
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-889b5938e09a0692.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 822, 0, 12, 67, 901
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-89b2b85f2a877cce.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 851, 0, 15, 70, 936
"c:\Users\victo\OneDrive\Documentos\rust\VictorGerin.github.io\front_page\target\wasm-bindgen\debug\trunk-template-8a67906c27498542.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 745, 0, 12, 66, 823
